5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,18.61595,19.0,20.0,21.0,22.0,22.60509,23.0,24.0,25.0,26.0,26.59422,27.0,28.0,29.0,30.0,30.58335,31.0,32.0,33.0,34.0,34.57249,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0
50.84592,51.67821,52.69747,53.92442,55.3856,57.11488,59.15574,61.56436,64.41413,67.80229,71.86006,76.76827,82.78274,90.27688,95.86354,99.81707,112.304,129.2579,153.4515,173.755,190.4877,253.3966,378.5673,665.8088,818.9702,723.0292,393.0475,246.3338,175.4228,149.3289,134.7136,108.5271,90.34489,77.01852,70.88612,66.85145,58.85172,52.40173,47.09728,42.66295,38.90469,35.68191,32.89028,30.45078,28.30246,26.39758,24.69824,23.17393,21.79985,20.55564,19.4244,18.39204,17.44666,16.57819,15.77804,15.03882,14.35415,13.71853,13.12712,12.57571,12.06059,11.5785,11.12654,10.70212,10.30296,9.927002,9.572403,9.237508,8.920823,8.620998,8.33681,8.067149,7.811004,7.567452,7.335652,7.114833,6.904289,6.70337,6.511479,6.328065,6.15262,5.984676,5.823797,5.669581,5.521655,5.37967,5.243304,5.112257,4.986248,4.865014,4.748312,4.635912,4.527601,4.423178,4.322453,4.225252,4.131406,4.040761,3.953168,3.86849,3.786595
359.9423,359.9109,359.8699,359.8176,359.7518,359.6699,359.5685,359.4437,359.2899,359.1003,358.8654,358.5723,358.2028,357.7303,357.3714,357.1145,356.291,355.1505,353.492,352.0791,350.9027,346.3916,336.9478,310.165,273.4337,246.5687,213.3414,202.2338,197.1651,195.342,194.332,192.5475,191.3345,190.4663,190.0753,189.8218,189.3306,188.9488,188.6479,188.4085,188.217,188.0635,187.9405,187.8426,187.7653,187.7055,187.6604,187.6278,187.606,187.5936,187.5894,187.5923,187.6015,187.6164,187.6362,187.6605,187.6889,187.7208,187.756,187.7942,187.8352,187.8785,187.9242,187.9719,188.0215,188.0729,188.1259,188.1804,188.2363,188.2935,188.3519,188.4114,188.4719,188.5334,188.5959,188.6592,188.7233,188.7881,188.8537,188.9199,188.9868,189.0542,189.1222,189.1907,189.2597,189.3292,189.3992,189.4695,189.5403,189.6114,189.6829,189.7547,189.8268,189.8993,189.972,190.0451,190.1183,190.1919,190.2656,190.3396,190.4139
